mese;giorno;ora UTC*;Pioggia mm;Temp. gradi C;Umidita' %;Vento med km/h;Direzione Vento gradi N;Vento max km/h;Direzione Vento max gradi N;Radiaz. KJ/m2;Pressione hPa;Bagnatura Fogliare min.
4;3;19.00;0.0;13.4;35;50;70;77;89;0;1014.8;-
4;3;20.00;0.2;12.8;36;47;64;75;76;0;1015.6;-
4;3;21.00;0.0;12.2;38;43;72;78;85;0;1016.4;-
4;3;22.00;0.0;11.7;39;36;69;58;56;0;1017.2;-
4;3;23.00;0.0;11.3;41;32;68;55;59;0;1017.3;-
4;3;24.00;0.0;10.8;44;37;65;55;71;0;1017.3;-
4;4;1.00;0.0;10.3;47;37;69;53;73;0;1017.4;-
4;4;2.00;0.0;10.0;45;33;77;48;66;0;1017.5;-
4;4;3.00;0.0;9.3;47;30;81;46;63;0;1017.3;-
4;4;4.00;0.0;9.3;50;34;73;51;71;0;1017.5;-
4;4;5.00;0.0;8.7;52;36;74;48;74;13;1017.7;-
4;4;6.00;0.0;8.7;53;39;67;53;56;472;1018.5;-
4;4;7.00;0.0;9.7;52;34;63;56;65;1174;1018.6;-
4;4;8.00;0.0;10.5;48;31;56;51;77;1815;1019.1;-
4;4;9.00;0.0;11.1;39;32;56;55;75;2438;1019.2;-
4;4;10.00;0.0;11.5;35;31;43;56;59;2879;1019.3;-
4;4;11.00;0.0;11.9;31;20;75;42;64;2800;1019.0;-
4;4;12.00;0.0;12.5;29;21;97;42;118;3009;1018.1;-
4;4;13.00;0.0;13.4;28;21;107;44;104;2813;1017.3;-
4;4;14.00;0.0;13.4;27;23;98;45;113;2352;1016.9;-
4;4;15.00;0.0;13.8;28;20;92;36;78;1775;1016.6;-
4;4;16.00;0.0;14.0;28;17;121;30;100;1042;1016.5;-
4;4;17.00;0.0;13.6;30;15;117;26;134;559;1016.9;-
4;4;18.00;0.0;12.8;31;13;107;22;101;50;1017.6;-
4;4;19.00;0.0;11.1;65;15;205;35;200;0;1018.4;-
4;4;20.00;0.0;10.9;61;9;158;21;188;0;1019.1;-
4;4;21.00;0.0;10.5;63;5;71;10;183;0;1019.2;-
4;4;22.00;0.0;9.8;64;7;82;12;76;0;1019.2;-
4;4;23.00;0.0;9.4;64;5;145;10;78;0;1019.1;-
4;4;24.00;0.0;8.9;66;3;203;6;202;0;1018.8;-
4;5;1.00;0.0;8.7;66;3;181;5;202;0;1018.3;-
4;5;2.00;0.0;8.4;67;3;170;6;207;0;1017.9;-
4;5;3.00;0.0;7.9;66;4;176;7;193;0;1017.3;-
4;5;4.00;0.0;7.3;69;5;182;10;180;0;1017.1;-
4;5;5.00;0.0;7.8;65;6;116;12;182;12;1016.6;-
4;5;6.00;0.0;8.1;60;4;180;8;132;458;1016.7;-
4;5;7.00;0.0;9.4;54;5;170;9;161;1136;1016.2;-
4;5;8.00;0.0;9.8;54;4;258;7;235;1784;1015.7;-
4;5;9.00;0.0;9.9;50;6;258;8;247;2246;1015.8;-
4;5;10.00;0.0;10.5;51;5;285;9;242;2142;1014.9;-
4;5;11.00;0.0;10.2;53;6;318;13;324;2950;1014.1;-
4;5;12.00;0.0;10.6;60;12;291;17;292;3020;1013.1;-
4;5;13.00;0.0;11.1;51;15;250;25;249;2766;1011.9;-
4;5;14.00;0.0;11.2;56;23;246;29;253;2298;1010.7;-
4;5;15.00;0.0;11.3;56;24;242;30;246;1657;1009.9;-
4;5;16.00;0.0;11.7;59;17;233;25;241;851;1008.8;-
4;5;17.00;0.0;11.8;48;18;206;25;209;328;1007.9;-
4;5;18.00;0.0;11.6;49;12;178;23;201;32;1006.9;-
4;5;19.00;0.0;11.4;47;6;146;14;156;0;1006.7;-
4;5;20.00;0.0;11.3;44;9;138;17;104;0;1006.3;-
4;5;21.00;0.0;10.7;49;10;122;18;131;0;1006.2;-
4;5;22.00;0.0;10.5;58;10;148;19;157;0;1005.9;-
4;5;23.00;0.0;10.5;60;12;142;23;132;0;1004.9;-
4;5;24.00;0.0;10.8;58;8;156;18;145;0;1003.9;-
4;6;1.00;0.0;11.0;58;11;140;26;120;0;1003.3;-
4;6;2.00;0.0;11.1;62;12;137;25;145;0;1002.1;-
4;6;3.00;0.0;11.3;66;16;130;27;132;0;1001.2;-
4;6;4.00;0.0;11.5;68;16;130;28;131;0;1001.0;-
4;6;5.00;0.0;11.6;70;17;138;30;139;0;1001.1;-
4;6;6.00;0.1;11.1;77;15;122;31;140;15;1001.2;-
4;6;7.00;1.7;5.2;85;37;77;84;89;36;1002.2;-
4;6;8.00;2.9;4.7;84;63;62;93;78;59;1003.1;-
4;6;9.00;0.9;4.7;83;56;74;82;55;93;1004.5;-
4;6;10.00;0.9;4.2;82;48;71;77;75;196;1006.4;-
4;6;11.00;0.2;4.1;76;49;75;78;61;501;1006.3;-
4;6;12.00;0.1;4.8;68;50;65;80;57;462;1006.8;-
4;6;13.00;0.1;5.3;64;51;68;76;92;741;1005.6;-
4;6;14.00;0.0;5.1;56;53;70;78;75;559;1005.7;-
4;6;15.00;0.1;5.2;53;51;81;75;88;813;1005.7;-
4;6;16.00;0.0;5.3;55;38;56;76;68;1173;1006.7;-
4;6;17.00;0.0;5.4;59;39;58;57;61;542;1006.9;-
4;6;18.00;0.0;4.7;62;44;57;59;61;53;1007.7;-
4;6;19.00;0.0;4.4;60;42;74;56;50;0;1008.1;-
4;6;20.00;0.0;4.2;63;39;66;51;70;0;1008.3;-
4;6;21.00;0.0;3.7;64;36;70;50;64;0;1008.8;-
4;6;22.00;0.0;3.7;61;37;75;49;70;0;1008.9;-
4;6;23.00;0.0;2.9;58;28;162;50;65;0;1010.1;-
4;6;24.00;0.0;3.6;57;8;317;23;104;0;1010.2;-
4;7;1.00;0.0;3.4;50;12;91;20;100;0;1009.9;-
4;7;2.00;0.0;3.5;53;13;111;22;90;0;1010.3;-
4;7;3.00;0.0;3.4;54;7;127;11;181;0;1010.3;-
4;7;4.00;0.0;3.6;52;6;105;11;112;0;1010.8;-
4;7;5.00;0.0;2.9;58;5;152;9;112;24;1011.4;-
4;7;6.00;0.0;3.9;52;5;142;9;152;373;1012.1;-
4;7;7.00;0.0;5.6;51;5;189;9;142;1012;1012.6;-
4;7;8.00;0.0;6.1;52;7;246;11;188;1673;1012.9;-
4;7;9.00;0.0;6.5;57;5;269;10;264;2023;1013.5;-
4;7;10.00;0.0;6.8;57;8;266;12;285;2757;1014.1;-
4;7;11.00;0.0;7.4;54;11;271;17;261;2538;1014.4;-
4;7;12.00;0.0;7.8;54;12;245;18;232;3075;1014.5;-
4;7;13.00;0.1;7.3;41;31;305;68;310;537;1015.4;-
4;7;14.00;0.0;6.2;53;22;75;48;326;601;1016.3;-
4;7;15.00;0.0;6.4;53;26;313;52;316;415;1017.7;-
4;7;16.00;0.0;6.0;50;21;128;54;311;192;1017.8;-
4;7;17.00;0.0;6.1;51;15;134;26;131;445;1018.3;-
4;7;18.00;0.0;6.4;50;9;168;16;142;44;1018.9;-
4;7;19.00;0.0;5.9;53;8;96;15;77;0;1020.0;-
4;7;20.00;0.0;5.3;56;6;115;11;109;0;1020.8;-
4;7;21.00;0.0;5.1;57;6;95;10;113;0;1021.1;-
4;7;22.00;0.0;4.9;51;6;115;10;106;0;1021.4;-
4;7;23.00;0.0;4.6;50;6;112;10;101;0;1022.1;-
4;7;24.00;0.0;4.4;52;5;114;9;80;0;1022.5;-
4;8;1.00;0.0;5.0;48;8;119;13;111;0;1022.6;-
4;8;2.00;0.0;4.9;59;10;80;14;87;0;1022.6;-
4;8;3.00;0.0;5.8;56;8;107;13;88;0;1022.6;-
4;8;4.00;0.0;6.1;56;12;136;18;134;0;1022.7;-
4;8;5.00;0.0;6.2;53;15;134;24;131;20;1023.2;-
4;8;6.00;0.0;6.8;51;15;135;23;144;555;1023.8;-
4;8;7.00;0.0;8.1;51;12;132;19;136;1266;1024.1;-
4;8;8.00;0.0;9.2;39;10;172;17;135;1923;1024.6;-
4;8;9.00;0.0;9.4;42;8;244;14;186;2543;1025.0;-
4;8;10.00;0.0;9.6;40;8;302;13;243;2991;1025.2;-
4;8;11.00;0.0;9.5;46;9;343;15;337;3147;1025.2;-
4;8;12.00;0.0;9.9;46;12;312;18;318;3128;1024.9;-
4;8;13.00;0.0;10.3;47;13;282;17;316;2857;1024.7;-
4;8;14.00;0.0;10.5;55;14;272;20;261;2405;1024.6;-
4;8;15.00;0.0;10.3;56;21;254;25;261;1843;1024.6;-
4;8;16.00;0.0;10.7;49;16;276;22;257;1220;1024.6;-
4;8;17.00;0.0;10.8;42;9;312;13;286;545;1024.8;-
4;8;18.00;0.0;10.3;47;6;45;9;299;62;1025.0;-
4;8;19.00;0.0;9.7;43;6;78;10;72;0;1025.6;-
4;8;20.00;0.0;9.4;41;6;145;11;95;0;1026.5;-
4;8;21.00;0.0;9.0;45;9;131;16;128;0;1027.0;-
4;8;22.00;0.0;8.6;44;12;109;18;93;0;1027.1;-
4;8;23.00;0.0;7.5;55;9;151;21;234;0;1027.9;-
4;8;24.00;0.0;8.1;48;12;108;20;96;0;1027.7;-
4;9;1.00;0.0;8.4;49;10;118;19;117;0;1027.7;-
4;9;2.00;0.0;8.6;47;10;106;17;108;0;1027.1;-
4;9;3.00;0.0;8.5;49;13;106;19;102;0;1026.8;-
4;9;4.00;0.0;8.3;50;8;107;17;109;0;1026.7;-
4;9;5.00;0.0;7.6;62;3;148;7;106;24;1027.0;-
4;9;6.00;0.0;9.6;49;8;105;13;96;-;1027.3;-
4;9;7.00;0.0;10.6;47;8;119;15;110;744;1027.4;-
4;9;8.00;0.0;12.0;48;8;145;16;165;1781;1027.5;-
4;9;9.00;0.0;11.4;57;8;326;16;145;2330;1027.5;-
4;9;10.00;0.0;11.4;61;15;327;21;328;2742;1027.4;-
4;9;11.00;0.0;11.7;73;20;265;30;260;3050;1026.9;-
4;9;12.00;0.0;12.4;63;24;247;30;245;3035;1026.5;-
4;9;13.00;0.0;12.5;67;22;238;29;245;2572;1026.2;-
4;9;14.00;0.0;12.0;68;22;253;34;250;2023;1025.8;-
4;9;15.00;0.0;11.8;72;30;247;37;251;1384;1025.3;-
4;9;16.00;0.0;12.4;68;22;234;33;246;891;1024.7;-
4;9;17.00;0.0;12.3;67;18;231;25;226;348;1024.4;-
4;9;18.00;0.0;12.8;51;16;205;22;205;23;1024.1;-
4;9;19.00;0.0;12.5;52;9;168;19;214;0;1024.4;-
4;9;20.00;0.0;12.2;49;8;156;17;160;0;1024.7;-
4;9;21.00;0.0;11.6;54;10;125;23;143;0;1024.9;-
4;9;22.00;0.0;11.3;58;9;108;15;113;0;1024.7;-
4;9;23.00;0.0;11.1;65;8;80;12;110;0;1024.5;-
4;9;24.00;0.0;10.8;66;9;102;13;105;0;1024.0;-
4;10;1.00;0.0;10.9;68;6;123;11;99;0;1023.6;-
4;10;2.00;0.0;11.0;69;6;121;10;104;0;1023.3;-
4;10;3.00;0.0;11.2;68;9;131;14;132;0;1022.7;-
4;10;4.00;0.0;11.2;69;10;136;15;141;0;1022.3;-
4;10;5.00;0.0;10.8;72;12;137;17;133;29;1022.2;-
4;10;6.00;0.0;10.9;73;11;137;17;138;226;1022.7;-
4;10;7.00;0.0;11.7;65;10;149;16;140;607;1022.9;-
4;10;8.00;0.0;12.5;57;11;158;19;179;1124;1023.1;-
4;10;9.00;0.0;12.4;60;12;270;20;145;2312;1023.4;-
4;10;10.00;0.0;12.1;72;15;266;27;264;2775;1023.5;-
4;10;11.00;0.0;12.3;73;17;280;26;269;2978;1023.0;-
4;10;12.00;0.0;12.0;-;18;319;23;278;3112;1022.6;-
4;10;13.00;0.0;12.2;-;19;325;25;331;2780;1022.5;-
4;10;14.00;0.0;12.6;-;16;318;28;325;2318;1022.1;-
4;10;15.00;0.0;13.5;-;14;231;27;326;1654;1021.6;-
4;10;16.00;0.0;13.3;69;21;234;31;238;797;1021.4;-
4;10;17.00;0.0;13.6;60;19;214;25;222;284;1021.2;-
4;10;18.00;0.0;13.8;49;15;200;23;193;42;1021.4;-
4;10;19.00;0.0;13.6;55;9;157;17;156;0;1021.6;-
4;10;20.00;0.0;13.5;60;9;153;15;138;0;1021.9;-
4;10;21.00;0.0;13.2;63;10;134;17;128;0;1021.4;-
4;10;22.00;0.0;13.1;66;10;150;16;135;0;1021.2;-
4;10;23.00;0.0;13.0;70;8;144;13;152;0;1021.2;-
4;10;24.00;0.1;11.6;77;13;149;35;173;0;1021.0;-
4;11;1.00;0.0;11.6;79;8;70;13;60;0;1020.3;-
4;11;2.00;0.0;12.0;77;6;135;12;135;0;1019.8;-
4;11;3.00;0.1;11.7;78;12;145;23;155;0;1019.8;-
4;11;4.00;0.2;10.9;70;10;161;17;159;0;1019.9;-
4;11;5.00;1.0;10.0;-;5;12;9;11;1;1019.9;-
4;11;6.00;1.2;10.2;87;3;23;8;14;83;1020.1;-
4;11;7.00;0.5;10.4;87;4;74;9;351;116;1020.4;-
4;11;8.00;0.4;11.0;85;8;108;15;106;161;1020.4;-
4;11;9.00;0.0;11.6;82;8;117;16;111;221;1020.4;-
4;11;10.00;0.0;11.9;81;13;133;23;119;357;1020.2;-
4;11;11.00;0.3;11.6;84;13;128;22;115;208;1020.1;-
4;11;12.00;0.1;11.8;83;12;124;21;107;268;1020.0;-
4;11;13.00;0.0;12.4;79;14;135;26;139;283;1019.6;-
4;11;14.00;0.0;12.7;79;9;145;22;151;216;1019.3;-
4;11;15.00;0.1;12.9;80;10;126;19;129;223;1018.9;-
4;11;16.00;0.2;12.9;81;8;141;15;175;136;1019.0;-
4;11;17.00;0.2;12.6;84;7;114;13;160;49;1019.1;-
4;11;18.00;0.4;12.3;88;6;97;11;90;5;1019.2;-
4;11;19.00;0.1;12.6;-;8;99;14;108;0;1019.4;-
4;11;20.00;0.1;12.9;84;5;93;11;104;0;1019.6;-
4;11;21.00;0.4;12.5;89;5;75;11;92;0;1019.4;-
4;11;22.00;0.0;13.1;86;8;120;14;114;0;1019.4;-
4;11;23.00;0.0;13.3;85;8;88;13;93;0;1019.3;-
4;11;24.00;0.1;13.4;84;7;94;13;95;0;1019.1;-
4;12;1.00;0.1;13.2;84;10;114;16;113;0;1018.4;-
4;12;2.00;1.3;12.7;86;13;133;24;164;0;1018.0;-
4;12;3.00;0.4;13.1;82;12;140;22;130;0;1017.6;-
4;12;4.00;0.0;13.1;79;16;138;31;141;0;1017.2;-
4;12;5.00;0.1;12.7;-;14;135;26;132;3;1017.4;-
4;12;6.00;0.0;12.6;84;16;132;27;141;51;1017.7;-
4;12;7.00;0.0;12.7;83;18;135;30;126;213;1017.6;-
4;12;8.00;1.7;12.4;86;14;127;27;134;159;1017.6;-
4;12;9.00;1.1;12.4;85;19;130;30;125;268;1017.5;-
4;12;10.00;1.1;12.5;85;17;126;31;115;258;1017.1;-
4;12;11.00;0.6;12.9;84;17;129;32;130;346;1016.9;-
4;12;12.00;1.0;12.9;85;14;128;28;132;407;1016.8;-
4;12;13.00;1.6;13.1;87;10;111;21;140;274;1016.4;-
4;12;14.00;1.2;13.3;88;9;104;17;106;271;1015.7;-
4;12;15.00;0.2;13.5;88;9;116;16;105;321;1015.5;-
4;12;16.00;0.0;13.5;87;10;105;15;99;201;1015.4;-
4;12;17.00;0.0;13.7;85;9;107;16;119;81;1015.2;-
4;12;18.00;0.0;13.3;84;14;132;24;119;0;1015.3;-
4;12;19.00;0.0;13.7;82;12;123;23;106;0;1015.2;-
4;12;20.00;0.0;13.8;81;15;124;26;139;0;1015.2;-
4;12;21.00;0.1;13.7;81;17;130;29;117;0;1014.8;-
4;12;22.00;1.9;13.1;86;16;115;27;115;0;1014.9;-
4;12;23.00;2.2;11.3;74;16;81;48;57;0;1015.4;-
4;12;24.00;5.8;8.7;86;47;65;72;55;0;1014.7;-
4;13;1.00;5.1;7.6;85;60;67;83;71;0;1015.0;-
4;13;2.00;5.4;7.3;86;62;67;87;62;0;1015.0;-
4;13;3.00;4.4;7.0;87;59;64;89;73;0;1014.8;-
4;13;4.00;1.8;6.9;86;65;65;94;68;0;1014.0;-
4;13;5.00;0.8;7.4;75;66;65;98;54;9;1014.0;-
4;13;6.00;0.7;7.5;75;67;64;93;70;66;1014.6;-
4;13;7.00;0.0;7.5;71;64;60;91;55;120;1015.8;-
4;13;8.00;0.0;7.5;70;62;68;84;70;217;1017.2;-
4;13;9.00;0.0;7.4;70;48;69;77;63;352;1019.0;-
4;13;10.00;0.0;7.4;69;31;61;64;70;459;1020.3;-
4;13;11.00;0.0;7.6;69;19;64;35;69;554;1020.2;-
4;13;12.00;0.0;8.1;65;15;86;28;62;693;1020.2;-
4;13;13.00;0.0;8.9;61;15;72;31;76;813;1020.1;-
4;13;14.00;0.0;9.0;61;16;93;31;79;577;1020.0;-
4;13;15.00;0.0;9.0;58;17;104;32;106;546;1020.0;-
4;13;16.00;0.0;8.8;58;21;87;32;105;374;1020.1;-
4;13;17.00;0.0;8.7;61;19;91;35;98;186;1020.4;-
4;13;18.00;0.0;8.5;63;26;83;42;79;35;1020.5;-
4;13;19.00;0.0;8.5;61;28;77;42;75;0;1021.2;-
4;13;20.00;0.0;8.4;62;23;50;36;70;0;1021.8;-
4;13;21.00;0.0;7.9;61;24;72;31;73;0;1022.1;-
4;13;22.00;0.0;8.1;61;21;56;30;80;0;1022.5;-
4;13;23.00;0.0;7.8;64;19;50;25;48;0;1022.8;-
4;13;24.00;0.0;7.9;63;19;50;24;49;0;1022.9;-
4;14;1.00;0.0;7.8;67;12;73;17;55;0;1022.7;-
4;14;2.00;0.0;7.6;63;12;74;33;77;0;1022.6;-
4;14;3.00;0.0;7.1;65;10;141;19;89;0;1022.5;-
4;14;4.00;0.0;6.3;75;6;172;10;74;0;1022.6;-
4;14;5.00;0.0;6.4;81;4;85;9;94;70;1023.0;-
4;14;6.00;0.0;7.9;75;4;211;7;108;657;1023.2;-
4;14;7.00;0.0;8.5;-;3;302;8;309;1368;1023.3;-
4;14;8.00;0.0;8.7;70;7;297;11;308;2064;1023.6;-
4;14;9.00;0.0;9.0;70;10;292;15;290;2659;1023.6;-
4;14;10.00;0.0;9.2;75;14;307;19;310;2894;1023.4;-
4;14;11.00;0.0;9.4;76;14;308;19;308;2967;1023.0;-
4;14;12.00;0.0;10.5;53;14;295;22;294;2276;1022.4;-
4;14;13.00;0.0;11.2;41;14;337;28;333;2103;1022.0;-
4;14;14.00;0.0;10.8;46;20;305;31;294;2251;1021.9;-
4;14;15.00;0.0;11.1;38;13;296;31;327;903;1021.5;-
4;14;16.00;0.0;11.8;37;6;295;10;352;1267;1021.6;-
4;14;17.00;0.0;12.2;38;10;282;18;322;514;1021.5;-
4;14;18.00;0.0;11.0;47;9;274;15;270;113;1021.8;-
4;14;19.00;0.0;10.8;50;6;255;18;255;0;1022.8;-
4;14;20.00;0.0;10.0;53;10;157;24;338;0;1023.1;-
4;14;21.00;0.0;9.7;54;9;118;16;80;0;1023.4;-
4;14;22.00;0.0;8.9;56;10;99;18;83;0;1023.4;-
4;14;23.00;0.0;8.1;54;13;106;22;96;0;1023.5;-
4;14;24.00;0.0;7.8;53;13;107;21;102;0;1023.3;-
4;15;1.00;0.0;8.0;51;13;88;19;83;0;1023.2;-
4;15;2.00;0.0;7.4;54;10;99;18;81;0;1023.0;-
4;15;3.00;0.0;7.1;53;9;108;15;115;0;1023.3;-
4;15;4.00;0.0;7.0;54;9;77;19;111;0;1023.1;-
4;15;5.00;0.0;6.8;53;12;88;18;73;77;1023.4;-
4;15;6.00;0.0;7.6;53;11;68;17;71;673;1023.5;-
4;15;7.00;0.0;8.4;45;9;160;17;145;1376;1023.3;-
4;15;8.00;0.0;10.0;40;8;82;19;81;2075;1023.3;-
4;15;9.00;0.0;10.5;36;10;61;24;83;2672;1023.3;-
4;15;10.00;0.0;9.9;-;13;296;21;300;2985;1023.0;-
4;15;11.00;0.0;10.4;44;21;299;24;293;3297;1022.6;-
4;15;12.00;0.0;10.7;-;19;293;24;286;3171;1021.9;-
4;15;13.00;0.0;11.3;-;19;301;23;288;2946;1021.4;-
4;15;14.00;0.0;11.4;-;18;275;23;284;2486;1021.0;-
4;15;15.00;0.0;11.4;51;20;283;24;284;1910;1020.5;-
4;15;16.00;0.0;11.4;52;21;280;24;283;1264;1020.4;-
4;15;17.00;0.0;11.1;52;20;259;24;279;604;1020.4;-
4;15;18.00;0.0;11.0;56;15;237;19;266;99;1020.7;-
4;15;19.00;0.0;10.2;55;13;183;19;236;0;1021.4;-
4;15;20.00;0.0;9.9;53;8;132;14;169;0;1021.8;-
4;15;21.00;0.0;9.2;59;6;97;10;97;0;1021.9;-
4;15;22.00;0.0;8.5;58;8;97;11;97;0;1021.8;-
4;15;23.00;0.0;8.3;62;7;101;11;87;0;1021.8;-
4;15;24.00;0.0;8.0;63;5;162;11;88;0;1021.2;-
4;16;1.00;0.0;8.1;55;6;117;14;121;0;1020.8;-
4;16;2.00;0.0;8.6;45;10;144;20;149;0;1020.2;-
4;16;3.00;0.0;8.7;43;10;139;18;160;0;1020.1;-
4;16;4.00;0.0;8.2;43;12;122;23;117;0;1020.2;-
4;16;5.00;0.0;8.1;43;10;110;23;116;73;1020.5;-
4;16;6.00;0.0;9.0;39;16;109;26;140;661;1020.6;-
4;16;7.00;0.0;10.4;38;10;83;22;117;1381;1020.7;-
4;16;8.00;0.0;11.8;36;12;99;21;85;2070;1020.7;-
4;16;9.00;0.0;11.8;34;7;297;15;294;2631;1020.8;-
4;16;10.00;0.0;11.7;40;13;274;16;276;3032;1020.3;-
4;16;11.00;0.0;11.6;41;19;281;23;279;3144;1019.9;-
4;16;12.00;0.0;11.4;-;22;283;26;286;3133;1019.5;-
4;16;13.00;0.0;11.6;-;23;277;28;285;2922;1019.1;-
4;16;14.00;0.0;11.7;-;23;274;28;275;2467;1018.4;-
4;16;15.00;0.0;11.9;-;21;271;25;268;1901;1018.0;-
4;16;16.00;0.0;12.0;56;18;264;22;265;1253;1017.9;-
4;16;17.00;0.0;12.0;58;15;243;21;262;619;1017.9;-
4;16;18.00;0.0;11.9;60;10;206;17;249;116;1018.3;-
4;16;19.00;0.0;11.6;59;5;175;9;242;0;1018.8;-
4;16;20.00;0.0;10.7;62;6;97;10;113;0;1019.2;-
4;16;21.00;0.0;10.3;65;7;72;11;77;0;1019.0;-
4;16;22.00;0.0;10.3;45;11;128;23;110;0;1019.3;-
4;16;23.00;0.0;10.0;44;9;159;21;147;0;1019.3;-
4;16;24.00;0.0;9.9;48;19;74;39;63;0;1018.2;-
4;17;1.00;0.0;9.4;50;29;57;42;59;0;1017.8;-
4;17;2.00;0.0;9.5;47;30;72;49;77;0;1017.4;-
4;17;3.00;0.0;8.8;50;34;70;52;71;0;1017.4;-
4;17;4.00;0.0;8.8;46;14;109;39;68;0;1017.4;-
4;17;5.00;0.0;8.6;51;13;46;27;50;95;1017.5;-
4;17;6.00;0.0;9.1;51;19;62;41;82;773;1017.4;-
